id,git_industry_category_key,git_pdf_template_type,git_filepath,git_filename,git_publishing_status,git_date_updated,git_commit_author,git_commit_subject,github_url,git_permalink,git_download_url,git_pdf_language,git_type_document,git_commit_hash,git_commit_hash_abbreviated,git_repository,git_change_type
,General,Guidance,pdf/guidance-expanded-personal-care-services--ko.pdf,guidance-expanded-personal-care-services--ko.pdf,"Git%20history","2020-10-09 15:46:57 -0700",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--ko.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--ko.pdf,https://github.com/cagov/covid-static/raw/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--ko.pdf,Korean,PDF,"c291d495a5da6683f018cc96ceecdcfeff519a43","c291d495",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--ko.pdf,guidance-expanded-personal-care-services--ko.pdf,"Git%20history","2020-08-04 14:11:31 -0700",LizNobriga,"replacing-translated-guidance-personal-care-twelve",https://github.com/cagov/covid-static/blob/090549186de44a3755586e6b63083032a0851ccd/pdf/guidance-expanded-personal-care-services--ko.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--ko.pdf,https://github.com/cagov/covid-static/raw/090549186de44a3755586e6b63083032a0851ccd/pdf/guidance-expanded-personal-care-services--ko.pdf,Korean,PDF,"090549186de44a3755586e6b63083032a0851ccd","09054918",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--ko.pdf,guidance-expanded-personal-care-services--ko.pdf,"Git%20history","2020-11-05 16:46:50 -0800",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--ko.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--ko.pdf,https://github.com/cagov/covid-static/raw/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--ko.pdf,Korean,PDF,"8bfc60f3e54eb5cec8c6e92351847d83ae5ec241","8bfc60f3",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--ko.pdf,guidance-expanded-personal-care-services--ko.pdf,"Git%20history","2020-10-09 15:46:57 -0700",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--ko.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--ko.pdf,https://github.com/cagov/covid-static/raw/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--ko.pdf,Korean,PDF,"c291d495a5da6683f018cc96ceecdcfeff519a43","c291d495",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--ko.pdf,guidance-expanded-personal-care-services--ko.pdf,"Git%20history","2020-08-04 14:11:31 -0700",LizNobriga,"replacing-translated-guidance-personal-care-twelve",https://github.com/cagov/covid-static/blob/090549186de44a3755586e6b63083032a0851ccd/pdf/guidance-expanded-personal-care-services--ko.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--ko.pdf,https://github.com/cagov/covid-static/raw/090549186de44a3755586e6b63083032a0851ccd/pdf/guidance-expanded-personal-care-services--ko.pdf,Korean,PDF,"090549186de44a3755586e6b63083032a0851ccd","09054918",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--pa.pdf,guidance-expanded-personal-care-services--pa.pdf,"Git%20history","2020-11-05 16:46:50 -0800",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--pa.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--pa.pdf,https://github.com/cagov/covid-static/raw/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--pa.pdf,Punjabi,PDF,"8bfc60f3e54eb5cec8c6e92351847d83ae5ec241","8bfc60f3",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--ru.pdf,guidance-expanded-personal-care-services--ru.pdf,"Git%20history","2020-11-05 16:46:50 -0800",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--ru.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--ru.pdf,https://github.com/cagov/covid-static/raw/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--ru.pdf,Russian,PDF,"8bfc60f3e54eb5cec8c6e92351847d83ae5ec241","8bfc60f3",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--ru.pdf,guidance-expanded-personal-care-services--ru.pdf,"Git%20history","2020-10-09 15:46:57 -0700",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--ru.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--ru.pdf,https://github.com/cagov/covid-static/raw/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--ru.pdf,Russian,PDF,"c291d495a5da6683f018cc96ceecdcfeff519a43","c291d495",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--ru.pdf,guidance-expanded-personal-care-services--ru.pdf,"Git%20history","2020-11-05 16:46:50 -0800",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--ru.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--ru.pdf,https://github.com/cagov/covid-static/raw/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--ru.pdf,Russian,PDF,"8bfc60f3e54eb5cec8c6e92351847d83ae5ec241","8bfc60f3",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--ru.pdf,guidance-expanded-personal-care-services--ru.pdf,"Git%20history","2020-10-09 15:46:57 -0700",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--ru.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--ru.pdf,https://github.com/cagov/covid-static/raw/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--ru.pdf,Russian,PDF,"c291d495a5da6683f018cc96ceecdcfeff519a43","c291d495",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--th.pdf,guidance-expanded-personal-care-services--th.pdf,"Git%20history","2020-11-05 16:46:50 -0800",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--th.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--th.pdf,https://github.com/cagov/covid-static/raw/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--th.pdf,Thai,PDF,"8bfc60f3e54eb5cec8c6e92351847d83ae5ec241","8bfc60f3",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--th.pdf,guidance-expanded-personal-care-services--th.pdf,"Git%20history","2020-10-09 15:46:57 -0700",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--th.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--th.pdf,https://github.com/cagov/covid-static/raw/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--th.pdf,Thai,PDF,"c291d495a5da6683f018cc96ceecdcfeff519a43","c291d495",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--th.pdf,guidance-expanded-personal-care-services--th.pdf,"Git%20history","2020-11-05 16:46:50 -0800",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--th.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--th.pdf,https://github.com/cagov/covid-static/raw/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--th.pdf,Thai,PDF,"8bfc60f3e54eb5cec8c6e92351847d83ae5ec241","8bfc60f3",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--th.pdf,guidance-expanded-personal-care-services--th.pdf,"Git%20history","2020-10-09 15:46:57 -0700",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--th.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--th.pdf,https://github.com/cagov/covid-static/raw/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--th.pdf,Thai,PDF,"c291d495a5da6683f018cc96ceecdcfeff519a43","c291d495",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--tl.pdf,guidance-expanded-personal-care-services--tl.pdf,"Git%20history","2020-11-05 16:46:50 -0800",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--tl.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--tl.pdf,https://github.com/cagov/covid-static/raw/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--tl.pdf,Tagalog,PDF,"8bfc60f3e54eb5cec8c6e92351847d83ae5ec241","8bfc60f3",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--tl.pdf,guidance-expanded-personal-care-services--tl.pdf,"Git%20history","2020-10-09 15:46:57 -0700",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--tl.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--tl.pdf,https://github.com/cagov/covid-static/raw/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--tl.pdf,Tagalog,PDF,"c291d495a5da6683f018cc96ceecdcfeff519a43","c291d495",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--tl.pdf,guidance-expanded-personal-care-services--tl.pdf,"Git%20history","2020-11-05 16:46:50 -0800",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--tl.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--tl.pdf,https://github.com/cagov/covid-static/raw/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--tl.pdf,Tagalog,PDF,"8bfc60f3e54eb5cec8c6e92351847d83ae5ec241","8bfc60f3",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--tl.pdf,guidance-expanded-personal-care-services--tl.pdf,"Git%20history","2020-10-09 15:46:57 -0700",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--tl.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--tl.pdf,https://github.com/cagov/covid-static/raw/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--tl.pdf,Tagalog,PDF,"c291d495a5da6683f018cc96ceecdcfeff519a43","c291d495",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--vi.pdf,guidance-expanded-personal-care-services--vi.pdf,"Git%20history","2020-11-05 16:46:50 -0800",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--vi.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--vi.pdf,https://github.com/cagov/covid-static/raw/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--vi.pdf,Vietnamese,PDF,"8bfc60f3e54eb5cec8c6e92351847d83ae5ec241","8bfc60f3",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--vi.pdf,guidance-expanded-personal-care-services--vi.pdf,"Git%20history","2020-10-09 15:46:57 -0700",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--vi.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--vi.pdf,https://github.com/cagov/covid-static/raw/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--vi.pdf,Vietnamese,PDF,"c291d495a5da6683f018cc96ceecdcfeff519a43","c291d495",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--vi.pdf,guidance-expanded-personal-care-services--vi.pdf,"Git%20history","2020-08-04 14:11:31 -0700",LizNobriga,"replacing-translated-guidance-personal-care-twelve",https://github.com/cagov/covid-static/blob/090549186de44a3755586e6b63083032a0851ccd/pdf/guidance-expanded-personal-care-services--vi.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--vi.pdf,https://github.com/cagov/covid-static/raw/090549186de44a3755586e6b63083032a0851ccd/pdf/guidance-expanded-personal-care-services--vi.pdf,Vietnamese,PDF,"090549186de44a3755586e6b63083032a0851ccd","09054918",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--vi.pdf,guidance-expanded-personal-care-services--vi.pdf,"Git%20history","2020-11-05 16:46:50 -0800",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--vi.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--vi.pdf,https://github.com/cagov/covid-static/raw/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--vi.pdf,Vietnamese,PDF,"8bfc60f3e54eb5cec8c6e92351847d83ae5ec241","8bfc60f3",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--vi.pdf,guidance-expanded-personal-care-services--vi.pdf,"Git%20history","2020-10-09 15:46:57 -0700",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--vi.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--vi.pdf,https://github.com/cagov/covid-static/raw/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--vi.pdf,Vietnamese,PDF,"c291d495a5da6683f018cc96ceecdcfeff519a43","c291d495",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--vi.pdf,guidance-expanded-personal-care-services--vi.pdf,"Git%20history","2020-08-04 14:11:31 -0700",LizNobriga,"replacing-translated-guidance-personal-care-twelve",https://github.com/cagov/covid-static/blob/090549186de44a3755586e6b63083032a0851ccd/pdf/guidance-expanded-personal-care-services--vi.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--vi.pdf,https://github.com/cagov/covid-static/raw/090549186de44a3755586e6b63083032a0851ccd/pdf/guidance-expanded-personal-care-services--vi.pdf,Vietnamese,PDF,"090549186de44a3755586e6b63083032a0851ccd","09054918",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--vi.pdf,guidance-expanded-personal-care-services--vi.pdf,"Git%20history","2020-11-05 16:46:50 -0800",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--vi.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--vi.pdf,https://github.com/cagov/covid-static/raw/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--vi.pdf,Vietnamese,PDF,"8bfc60f3e54eb5cec8c6e92351847d83ae5ec241","8bfc60f3",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--vi.pdf,guidance-expanded-personal-care-services--vi.pdf,"Git%20history","2020-10-09 15:46:57 -0700",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--vi.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--vi.pdf,https://github.com/cagov/covid-static/raw/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--vi.pdf,Vietnamese,PDF,"c291d495a5da6683f018cc96ceecdcfeff519a43","c291d495",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--vi.pdf,guidance-expanded-personal-care-services--vi.pdf,"Git%20history","2020-08-04 14:11:31 -0700",LizNobriga,"replacing-translated-guidance-personal-care-twelve",https://github.com/cagov/covid-static/blob/090549186de44a3755586e6b63083032a0851ccd/pdf/guidance-expanded-personal-care-services--vi.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--vi.pdf,https://github.com/cagov/covid-static/raw/090549186de44a3755586e6b63083032a0851ccd/pdf/guidance-expanded-personal-care-services--vi.pdf,Vietnamese,PDF,"090549186de44a3755586e6b63083032a0851ccd","09054918",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--zh-hans.pdf,guidance-expanded-personal-care-services--zh-hans.pdf,"Git%20history","2020-11-05 16:46:50 -0800",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,https://github.com/cagov/covid-static/raw/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,Chinese%20Simplified,PDF,"8bfc60f3e54eb5cec8c6e92351847d83ae5ec241","8bfc60f3",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--zh-hans.pdf,guidance-expanded-personal-care-services--zh-hans.pdf,"Git%20history","2020-10-09 15:46:57 -0700",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,https://github.com/cagov/covid-static/raw/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,Chinese%20Simplified,PDF,"c291d495a5da6683f018cc96ceecdcfeff519a43","c291d495",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--zh-hans.pdf,guidance-expanded-personal-care-services--zh-hans.pdf,"Git%20history","2020-08-04 14:11:31 -0700",LizNobriga,"replacing-translated-guidance-personal-care-twelve",https://github.com/cagov/covid-static/blob/090549186de44a3755586e6b63083032a0851ccd/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,https://github.com/cagov/covid-static/raw/090549186de44a3755586e6b63083032a0851ccd/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,Chinese%20Simplified,PDF,"090549186de44a3755586e6b63083032a0851ccd","09054918",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--zh-hans.pdf,guidance-expanded-personal-care-services--zh-hans.pdf,"Git%20history","2020-11-05 16:46:50 -0800",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,https://github.com/cagov/covid-static/raw/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,Chinese%20Simplified,PDF,"8bfc60f3e54eb5cec8c6e92351847d83ae5ec241","8bfc60f3",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--zh-hans.pdf,guidance-expanded-personal-care-services--zh-hans.pdf,"Git%20history","2020-10-09 15:46:57 -0700",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,https://github.com/cagov/covid-static/raw/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,Chinese%20Simplified,PDF,"c291d495a5da6683f018cc96ceecdcfeff519a43","c291d495",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--zh-hans.pdf,guidance-expanded-personal-care-services--zh-hans.pdf,"Git%20history","2020-08-04 14:11:31 -0700",LizNobriga,"replacing-translated-guidance-personal-care-twelve",https://github.com/cagov/covid-static/blob/090549186de44a3755586e6b63083032a0851ccd/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,https://github.com/cagov/covid-static/raw/090549186de44a3755586e6b63083032a0851ccd/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,Chinese%20Simplified,PDF,"090549186de44a3755586e6b63083032a0851ccd","09054918",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--zh-hans.pdf,guidance-expanded-personal-care-services--zh-hans.pdf,"Git%20history","2020-11-05 16:46:50 -0800",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,https://github.com/cagov/covid-static/raw/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,Chinese%20Simplified,PDF,"8bfc60f3e54eb5cec8c6e92351847d83ae5ec241","8bfc60f3",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--zh-hans.pdf,guidance-expanded-personal-care-services--zh-hans.pdf,"Git%20history","2020-10-09 15:46:57 -0700",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,https://github.com/cagov/covid-static/raw/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,Chinese%20Simplified,PDF,"c291d495a5da6683f018cc96ceecdcfeff519a43","c291d495",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--zh-hans.pdf,guidance-expanded-personal-care-services--zh-hans.pdf,"Git%20history","2020-08-04 14:11:31 -0700",LizNobriga,"replacing-translated-guidance-personal-care-twelve",https://github.com/cagov/covid-static/blob/090549186de44a3755586e6b63083032a0851ccd/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,https://github.com/cagov/covid-static/raw/090549186de44a3755586e6b63083032a0851ccd/pdf/guidance-expanded-personal-care-services--zh-hans.pdf,Chinese%20Simplified,PDF,"090549186de44a3755586e6b63083032a0851ccd","09054918",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--zh-hant.pdf,guidance-expanded-personal-care-services--zh-hant.pdf,"Git%20history","2020-11-05 16:46:50 -0800",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--zh-hant.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--zh-hant.pdf,https://github.com/cagov/covid-static/raw/8bfc60f3e54eb5cec8c6e92351847d83ae5ec241/pdf/guidance-expanded-personal-care-services--zh-hant.pdf,Chinese%20Traditional,PDF,"8bfc60f3e54eb5cec8c6e92351847d83ae5ec241","8bfc60f3",https://github.com/cagov/covid-static/,Modified,
,General,Guidance,pdf/guidance-expanded-personal-care-services--zh-hant.pdf,guidance-expanded-personal-care-services--zh-hant.pdf,"Git%20history","2020-10-09 15:46:57 -0700",LizNobriga,"replacing-translated-guidance-personal-care",https://github.com/cagov/covid-static/blob/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--zh-hant.pdf,https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--zh-hant.pdf,https://github.com/cagov/covid-static/raw/c291d495a5da6683f018cc96ceecdcfeff519a43/pdf/guidance-expanded-personal-care-services--zh-hant.pdf,Chinese%20Traditional,PDF,"c291d495a5da6683f018cc96ceecdcfeff519a43","c291d495",https://github.com/cagov/covid-static/,Modified,
